253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
180,36,35
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
180,36,35
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
81,17,16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
81,17,16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
-1,-1,-1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
253,6,1
0,0,0
-1,-1,-1
0,0,0
